"","Year","Month","Date","dSST3.4","ONI","ONI_month_window","phase"
"607",2000,"Jul",2000-07-01,-0.55,-0.553333333333333,"JJA","Cool Phase/La Nina"
"608",2000,"Aug",2000-08-01,-0.47,-0.513333333333333,"JAS","Cool Phase/La Nina"
"609",2000,"Sep",2000-09-01,-0.52,-0.546666666666667,"ASO","Cool Phase/La Nina"
"610",2000,"Oct",2000-10-01,-0.65,-0.626666666666667,"SON","Cool Phase/La Nina"
"611",2000,"Nov",2000-11-01,-0.71,-0.746666666666667,"OND","Cool Phase/La Nina"
"612",2000,"Dec",2000-12-01,-0.88,-0.74,"NDJ","Cool Phase/La Nina"
"613",2001,"Jan",2001-01-01,-0.63,-0.68,"DJF","Cool Phase/La Nina"
"614",2001,"Feb",2001-02-01,-0.53,-0.516666666666667,"JFM","Cool Phase/La Nina"
"615",2001,"Mar",2001-03-01,-0.39,-0.436666666666667,"FMA","Neutral Phase"
"616",2001,"Apr",2001-04-01,-0.39,-0.34,"MAM","Neutral Phase"
"617",2001,"May",2001-05-01,-0.24,-0.246666666666667,"AMJ","Neutral Phase"
"618",2001,"Jun",2001-06-01,-0.11,-0.12,"MJJ","Neutral Phase"
"619",2001,"Jul",2001-07-01,-0.01,-0.0733333333333333,"JJA","Neutral Phase"
"620",2001,"Aug",2001-08-01,-0.1,-0.13,"JAS","Neutral Phase"
"621",2001,"Sep",2001-09-01,-0.28,-0.186666666666667,"ASO","Neutral Phase"
"622",2001,"Oct",2001-10-01,-0.18,-0.29,"SON","Neutral Phase"
"623",2001,"Nov",2001-11-01,-0.41,-0.35,"OND","Neutral Phase"
"624",2001,"Dec",2001-12-01,-0.46,-0.306666666666667,"NDJ","Neutral Phase"
"625",2002,"Jan",2002-01-01,-0.05,-0.15,"DJF","Neutral Phase"
"626",2002,"Feb",2002-02-01,0.06,0.0333333333333333,"JFM","Neutral Phase"
"627",2002,"Mar",2002-03-01,0.09,0.09,"FMA","Neutral Phase"
"628",2002,"Apr",2002-04-01,0.12,0.203333333333333,"MAM","Neutral Phase"
"629",2002,"May",2002-05-01,0.4,0.436666666666667,"AMJ","Neutral Phase"
"630",2002,"Jun",2002-06-01,0.79,0.653333333333333,"MJJ","Warm Phase/El Nino"
"631",2002,"Jul",2002-07-01,0.77,0.79,"JJA","Warm Phase/El Nino"
"632",2002,"Aug",2002-08-01,0.81,0.863333333333333,"JAS","Warm Phase/El Nino"
"633",2002,"Sep",2002-09-01,1.01,1.00666666666667,"ASO","Warm Phase/El Nino"
"634",2002,"Oct",2002-10-01,1.2,1.20666666666667,"SON","Warm Phase/El Nino"
"635",2002,"Nov",2002-11-01,1.41,1.30666666666667,"OND","Warm Phase/El Nino"
"636",2002,"Dec",2002-12-01,1.31,1.14,"NDJ","Warm Phase/El Nino"
"637",2003,"Jan",2003-01-01,0.7,0.916666666666667,"DJF","Warm Phase/El Nino"
"638",2003,"Feb",2003-02-01,0.74,0.63,"JFM","Warm Phase/El Nino"
"639",2003,"Mar",2003-03-01,0.45,0.38,"FMA","Neutral Phase"
"640",2003,"Apr",2003-04-01,-0.05,-0.04,"MAM","Neutral Phase"
"641",2003,"May",2003-05-01,-0.52,-0.26,"AMJ","Neutral Phase"
"642",2003,"Jun",2003-06-01,-0.21,-0.163333333333333,"MJJ","Neutral Phase"
"643",2003,"Jul",2003-07-01,0.24,0.0766666666666667,"JJA","Neutral Phase"
"644",2003,"Aug",2003-08-01,0.2,0.21,"JAS","Neutral Phase"
"645",2003,"Sep",2003-09-01,0.19,0.256666666666667,"ASO","Neutral Phase"
"646",2003,"Oct",2003-10-01,0.38,0.286666666666667,"SON","Neutral Phase"
"647",2003,"Nov",2003-11-01,0.29,0.35,"OND","Neutral Phase"
"648",2003,"Dec",2003-12-01,0.38,0.35,"NDJ","Neutral Phase"
"649",2004,"Jan",2004-01-01,0.38,0.366666666666667,"DJF","Neutral Phase"
"650",2004,"Feb",2004-02-01,0.34,0.31,"JFM","Neutral Phase"
"651",2004,"Mar",2004-03-01,0.21,0.236666666666667,"FMA","Neutral Phase"
"652",2004,"Apr",2004-04-01,0.16,0.17,"MAM","Neutral Phase"
"653",2004,"May",2004-05-01,0.14,0.166666666666667,"AMJ","Neutral Phase"
"654",2004,"Jun",2004-06-01,0.2,0.283333333333333,"MJJ","Neutral Phase"
"655",2004,"Jul",2004-07-01,0.51,0.47,"JJA","Neutral Phase"
"656",2004,"Aug",2004-08-01,0.7,0.643333333333333,"JAS","Warm Phase/El Nino"
"657",2004,"Sep",2004-09-01,0.72,0.7,"ASO","Warm Phase/El Nino"
"658",2004,"Oct",2004-10-01,0.68,0.67,"SON","Warm Phase/El Nino"
"659",2004,"Nov",2004-11-01,0.61,0.66,"OND","Warm Phase/El Nino"
"660",2004,"Dec",2004-12-01,0.69,0.686666666666667,"NDJ","Warm Phase/El Nino"
"661",2005,"Jan",2005-01-01,0.76,0.636666666666667,"DJF","Warm Phase/El Nino"
"662",2005,"Feb",2005-02-01,0.46,0.583333333333333,"JFM","Warm Phase/El Nino"
"663",2005,"Mar",2005-03-01,0.53,0.446666666666667,"FMA","Neutral Phase"
"664",2005,"Apr",2005-04-01,0.35,0.423333333333333,"MAM","Neutral Phase"
"665",2005,"May",2005-05-01,0.39,0.286666666666667,"AMJ","Neutral Phase"
"666",2005,"Jun",2005-06-01,0.12,0.106666666666667,"MJJ","Neutral Phase"
"667",2005,"Jul",2005-07-01,-0.19,-0.0566666666666667,"JJA","Neutral Phase"
"668",2005,"Aug",2005-08-01,-0.1,-0.133333333333333,"JAS","Neutral Phase"
"669",2005,"Sep",2005-09-01,-0.11,-0.103333333333333,"ASO","Neutral Phase"
"670",2005,"Oct",2005-10-01,-0.1,-0.283333333333333,"SON","Neutral Phase"
"671",2005,"Nov",2005-11-01,-0.64,-0.57,"OND","Cool Phase/La Nina"
"672",2005,"Dec",2005-12-01,-0.97,-0.84,"NDJ","Cool Phase/La Nina"
"673",2006,"Jan",2006-01-01,-0.91,-0.85,"DJF","Cool Phase/La Nina"
"674",2006,"Feb",2006-02-01,-0.67,-0.763333333333333,"JFM","Cool Phase/La Nina"
"675",2006,"Mar",2006-03-01,-0.71,-0.566666666666667,"FMA","Cool Phase/La Nina"
"676",2006,"Apr",2006-04-01,-0.32,-0.373333333333333,"MAM","Neutral Phase"
"677",2006,"May",2006-05-01,-0.09,-0.136666666666667,"AMJ","Neutral Phase"
"678",2006,"Jun",2006-06-01,0,-0.0266666666666667,"MJJ","Neutral Phase"
"679",2006,"Jul",2006-07-01,0.01,0.106666666666667,"JJA","Neutral Phase"
"680",2006,"Aug",2006-08-01,0.31,0.306666666666667,"JAS","Neutral Phase"
"681",2006,"Sep",2006-09-01,0.6,0.536666666666667,"ASO","Warm Phase/El Nino"
"682",2006,"Oct",2006-10-01,0.7,0.763333333333333,"SON","Warm Phase/El Nino"
"683",2006,"Nov",2006-11-01,0.99,0.943333333333333,"OND","Warm Phase/El Nino"
"684",2006,"Dec",2006-12-01,1.14,0.943333333333333,"NDJ","Warm Phase/El Nino"
"685",2007,"Jan",2007-01-01,0.7,0.656666666666667,"DJF","Warm Phase/El Nino"
"686",2007,"Feb",2007-02-01,0.13,0.216666666666667,"JFM","Neutral Phase"
"687",2007,"Mar",2007-03-01,-0.18,-0.12,"FMA","Neutral Phase"
"688",2007,"Apr",2007-04-01,-0.31,-0.32,"MAM","Neutral Phase"
"689",2007,"May",2007-05-01,-0.47,-0.38,"AMJ","Neutral Phase"
"690",2007,"Jun",2007-06-01,-0.36,-0.473333333333333,"MJJ","Neutral Phase"
"691",2007,"Jul",2007-07-01,-0.59,-0.556666666666667,"JJA","Cool Phase/La Nina"
"692",2007,"Aug",2007-08-01,-0.72,-0.806666666666667,"JAS","Cool Phase/La Nina"
"693",2007,"Sep",2007-09-01,-1.11,-1.07333333333333,"ASO","Cool Phase/La Nina"
"694",2007,"Oct",2007-10-01,-1.39,-1.34333333333333,"SON","Cool Phase/La Nina"
"695",2007,"Nov",2007-11-01,-1.53,-1.5,"OND","Cool Phase/La Nina"
"696",2007,"Dec",2007-12-01,-1.58,-1.59666666666667,"NDJ","Cool Phase/La Nina"
"697",2008,"Jan",2008-01-01,-1.68,-1.64,"DJF","Cool Phase/La Nina"
"698",2008,"Feb",2008-02-01,-1.66,-1.51666666666667,"JFM","Cool Phase/La Nina"
"699",2008,"Mar",2008-03-01,-1.21,-1.28666666666667,"FMA","Cool Phase/La Nina"
"700",2008,"Apr",2008-04-01,-0.99,-1.01333333333333,"MAM","Cool Phase/La Nina"
"701",2008,"May",2008-05-01,-0.84,-0.836666666666667,"AMJ","Cool Phase/La Nina"
"702",2008,"Jun",2008-06-01,-0.68,-0.606666666666667,"MJJ","Cool Phase/La Nina"
"703",2008,"Jul",2008-07-01,-0.3,-0.37,"JJA","Neutral Phase"
"704",2008,"Aug",2008-08-01,-0.13,-0.226666666666667,"JAS","Neutral Phase"
"705",2008,"Sep",2008-09-01,-0.25,-0.243333333333333,"ASO","Neutral Phase"
"706",2008,"Oct",2008-10-01,-0.35,-0.353333333333333,"SON","Neutral Phase"
"707",2008,"Nov",2008-11-01,-0.46,-0.556666666666667,"OND","Cool Phase/La Nina"
"708",2008,"Dec",2008-12-01,-0.86,-0.736666666666667,"NDJ","Cool Phase/La Nina"
"709",2009,"Jan",2009-01-01,-0.89,-0.846666666666667,"DJF","Cool Phase/La Nina"
"710",2009,"Feb",2009-02-01,-0.79,-0.793333333333333,"JFM","Cool Phase/La Nina"
"711",2009,"Mar",2009-03-01,-0.7,-0.613333333333333,"FMA","Cool Phase/La Nina"
"712",2009,"Apr",2009-04-01,-0.35,-0.33,"MAM","Neutral Phase"
"713",2009,"May",2009-05-01,0.06,0.00666666666666667,"AMJ","Neutral Phase"
"714",2009,"Jun",2009-06-01,0.31,0.283333333333333,"MJJ","Neutral Phase"
"715",2009,"Jul",2009-07-01,0.48,0.45,"JJA","Neutral Phase"
"716",2009,"Aug",2009-08-01,0.56,0.573333333333333,"JAS","Warm Phase/El Nino"
"717",2009,"Sep",2009-09-01,0.68,0.71,"ASO","Warm Phase/El Nino"
"718",2009,"Oct",2009-10-01,0.89,1.00666666666667,"SON","Warm Phase/El Nino"
"719",2009,"Nov",2009-11-01,1.45,1.35666666666667,"OND","Warm Phase/El Nino"
"720",2009,"Dec",2009-12-01,1.73,1.56333333333333,"NDJ","Warm Phase/El Nino"
"721",2010,"Jan",2010-01-01,1.51,1.49666666666667,"DJF","Warm Phase/El Nino"
"722",2010,"Feb",2010-02-01,1.25,1.22,"JFM","Warm Phase/El Nino"
"723",2010,"Mar",2010-03-01,0.9,0.843333333333333,"FMA","Warm Phase/El Nino"
"724",2010,"Apr",2010-04-01,0.38,0.353333333333333,"MAM","Neutral Phase"
"725",2010,"May",2010-05-01,-0.22,-0.176666666666667,"AMJ","Neutral Phase"
"726",2010,"Jun",2010-06-01,-0.69,-0.66,"MJJ","Cool Phase/La Nina"
"727",2010,"Jul",2010-07-01,-1.07,-1.04666666666667,"JJA","Cool Phase/La Nina"
"728",2010,"Aug",2010-08-01,-1.38,-1.34666666666667,"JAS","Cool Phase/La Nina"
"729",2010,"Sep",2010-09-01,-1.59,-1.55333333333333,"ASO","Cool Phase/La Nina"
"730",2010,"Oct",2010-10-01,-1.69,-1.64,"SON","Cool Phase/La Nina"
"731",2010,"Nov",2010-11-01,-1.64,-1.64333333333333,"OND","Cool Phase/La Nina"
"732",2010,"Dec",2010-12-01,-1.6,-1.59333333333333,"NDJ","Cool Phase/La Nina"
"733",2011,"Jan",2011-01-01,-1.54,-1.41666666666667,"DJF","Cool Phase/La Nina"
"734",2011,"Feb",2011-02-01,-1.11,-1.19,"JFM","Cool Phase/La Nina"
"735",2011,"Mar",2011-03-01,-0.92,-0.93,"FMA","Cool Phase/La Nina"
"736",2011,"Apr",2011-04-01,-0.76,-0.733333333333333,"MAM","Cool Phase/La Nina"
"737",2011,"May",2011-05-01,-0.52,-0.553333333333333,"AMJ","Cool Phase/La Nina"
"738",2011,"Jun",2011-06-01,-0.38,-0.44,"MJJ","Neutral Phase"
"739",2011,"Jul",2011-07-01,-0.42,-0.48,"JJA","Neutral Phase"
"740",2011,"Aug",2011-08-01,-0.64,-0.62,"JAS","Cool Phase/La Nina"
"741",2011,"Sep",2011-09-01,-0.8,-0.83,"ASO","Cool Phase/La Nina"
"742",2011,"Oct",2011-10-01,-1.05,-1.01,"SON","Cool Phase/La Nina"
"743",2011,"Nov",2011-11-01,-1.18,-1.09333333333333,"OND","Cool Phase/La Nina"
"744",2011,"Dec",2011-12-01,-1.05,-1.03333333333333,"NDJ","Cool Phase/La Nina"
"745",2012,"Jan",2012-01-01,-0.87,-0.863333333333333,"DJF","Cool Phase/La Nina"
"746",2012,"Feb",2012-02-01,-0.67,-0.716666666666667,"JFM","Cool Phase/La Nina"
"747",2012,"Mar",2012-03-01,-0.61,-0.59,"FMA","Cool Phase/La Nina"
"748",2012,"Apr",2012-04-01,-0.49,-0.473333333333333,"MAM","Neutral Phase"
"749",2012,"May",2012-05-01,-0.32,-0.263333333333333,"AMJ","Neutral Phase"
"750",2012,"Jun",2012-06-01,0.02,-0.0166666666666667,"MJJ","Neutral Phase"
"751",2012,"Jul",2012-07-01,0.25,0.246666666666667,"JJA","Neutral Phase"
"752",2012,"Aug",2012-08-01,0.47,0.366666666666667,"JAS","Neutral Phase"
"753",2012,"Sep",2012-09-01,0.38,0.37,"ASO","Neutral Phase"
"754",2012,"Oct",2012-10-01,0.26,0.263333333333333,"SON","Neutral Phase"
"755",2012,"Nov",2012-11-01,0.15,0.0533333333333333,"OND","Neutral Phase"
"756",2012,"Dec",2012-12-01,-0.25,-0.21,"NDJ","Neutral Phase"
"757",2013,"Jan",2013-01-01,-0.53,-0.43,"DJF","Neutral Phase"
"758",2013,"Feb",2013-02-01,-0.51,-0.43,"JFM","Neutral Phase"
"759",2013,"Mar",2013-03-01,-0.25,-0.336666666666667,"FMA","Neutral Phase"
"760",2013,"Apr",2013-04-01,-0.25,-0.3,"MAM","Neutral Phase"
"761",2013,"May",2013-05-01,-0.4,-0.36,"AMJ","Neutral Phase"
"762",2013,"Jun",2013-06-01,-0.43,-0.406666666666667,"MJJ","Neutral Phase"
"763",2013,"Jul",2013-07-01,-0.39,-0.4,"JJA","Neutral Phase"
"764",2013,"Aug",2013-08-01,-0.38,-0.316666666666667,"JAS","Neutral Phase"
"765",2013,"Sep",2013-09-01,-0.18,-0.253333333333333,"ASO","Neutral Phase"
"766",2013,"Oct",2013-10-01,-0.2,-0.173333333333333,"SON","Neutral Phase"
"767",2013,"Nov",2013-11-01,-0.14,-0.17,"OND","Neutral Phase"
"768",2013,"Dec",2013-12-01,-0.17,-0.266666666666667,"NDJ","Neutral Phase"
"769",2014,"Jan",2014-01-01,-0.49,-0.423333333333333,"DJF","Neutral Phase"
"770",2014,"Feb",2014-02-01,-0.61,-0.46,"JFM","Neutral Phase"
"771",2014,"Mar",2014-03-01,-0.28,-0.266666666666667,"FMA","Neutral Phase"
"772",2014,"Apr",2014-04-01,0.09,0.0433333333333333,"MAM","Neutral Phase"
"773",2014,"May",2014-05-01,0.32,0.213333333333333,"AMJ","Neutral Phase"
"774",2014,"Jun",2014-06-01,0.23,0.163333333333333,"MJJ","Neutral Phase"
"775",2014,"Jul",2014-07-01,-0.06,0.0466666666666667,"JJA","Neutral Phase"
"776",2014,"Aug",2014-08-01,-0.03,0.0666666666666667,"JAS","Neutral Phase"
"777",2014,"Sep",2014-09-01,0.29,0.233333333333333,"ASO","Neutral Phase"
"778",2014,"Oct",2014-10-01,0.44,0.493333333333333,"SON","Neutral Phase"
"779",2014,"Nov",2014-11-01,0.75,0.636666666666667,"OND","Warm Phase/El Nino"
"780",2014,"Dec",2014-12-01,0.72,0.66,"NDJ","Warm Phase/El Nino"
"781",2015,"Jan",2015-01-01,0.51,0.55,"DJF","Warm Phase/El Nino"
"782",2015,"Feb",2015-02-01,0.42,0.466666666666667,"JFM","Neutral Phase"
"783",2015,"Mar",2015-03-01,0.47,0.53,"FMA","Warm Phase/El Nino"
"784",2015,"Apr",2015-04-01,0.7,0.696666666666667,"MAM","Warm Phase/El Nino"
"785",2015,"May",2015-05-01,0.92,0.93,"AMJ","Warm Phase/El Nino"
"786",2015,"Jun",2015-06-01,1.17,1.18,"MJJ","Warm Phase/El Nino"
"787",2015,"Jul",2015-07-01,1.45,1.51666666666667,"JJA","Warm Phase/El Nino"
"788",2015,"Aug",2015-08-01,1.93,1.86,"JAS","Warm Phase/El Nino"
"789",2015,"Sep",2015-09-01,2.2,2.16333333333333,"ASO","Warm Phase/El Nino"
"790",2015,"Oct",2015-10-01,2.36,2.42333333333333,"SON","Warm Phase/El Nino"
"791",2015,"Nov",2015-11-01,2.71,2.57333333333333,"OND","Warm Phase/El Nino"
"792",2015,"Dec",2015-12-01,2.65,2.64,"NDJ","Warm Phase/El Nino"
"793",2016,"Jan",2016-01-01,2.56,2.48333333333333,"DJF","Warm Phase/El Nino"
"794",2016,"Feb",2016-02-01,2.24,2.13666666666667,"JFM","Warm Phase/El Nino"
"795",2016,"Mar",2016-03-01,1.61,1.58333333333333,"FMA","Warm Phase/El Nino"
"796",2016,"Apr",2016-04-01,0.9,0.936666666666667,"MAM","Warm Phase/El Nino"
"797",2016,"May",2016-05-01,0.3,0.39,"AMJ","Neutral Phase"
"798",2016,"Jun",2016-06-01,-0.03,-0.0666666666666667,"MJJ","Neutral Phase"
"799",2016,"Jul",2016-07-01,-0.47,-0.356666666666667,"JJA","Neutral Phase"
"800",2016,"Aug",2016-08-01,-0.57,-0.536666666666667,"JAS","Cool Phase/La Nina"
"801",2016,"Sep",2016-09-01,-0.57,-0.626666666666667,"ASO","Cool Phase/La Nina"
"802",2016,"Oct",2016-10-01,-0.74,-0.69,"SON","Cool Phase/La Nina"
"803",2016,"Nov",2016-11-01,-0.76,-0.666666666666667,"OND","Cool Phase/La Nina"
"804",2016,"Dec",2016-12-01,-0.5,-0.563333333333333,"NDJ","Cool Phase/La Nina"
"805",2017,"Jan",2017-01-01,-0.43,-0.336666666666667,"DJF","Neutral Phase"
"806",2017,"Feb",2017-02-01,-0.08,-0.16,"JFM","Neutral Phase"
"807",2017,"Mar",2017-03-01,0.03,0.0533333333333333,"FMA","Neutral Phase"
"808",2017,"Apr",2017-04-01,0.21,0.2,"MAM","Neutral Phase"
"809",2017,"May",2017-05-01,0.36,0.3,"AMJ","Neutral Phase"
"810",2017,"Jun",2017-06-01,0.33,0.313333333333333,"MJJ","Neutral Phase"
"811",2017,"Jul",2017-07-01,0.25,0.14,"JJA","Neutral Phase"
"812",2017,"Aug",2017-08-01,-0.16,-0.113333333333333,"JAS","Neutral Phase"
"813",2017,"Sep",2017-09-01,-0.43,-0.383333333333333,"ASO","Neutral Phase"
"814",2017,"Oct",2017-10-01,-0.56,-0.65,"SON","Cool Phase/La Nina"
"815",2017,"Nov",2017-11-01,-0.96,-0.836666666666667,"OND","Cool Phase/La Nina"
"816",2017,"Dec",2017-12-01,-0.99,-0.976666666666667,"NDJ","Cool Phase/La Nina"
"817",2018,"Jan",2018-01-01,-0.98,-0.916666666666667,"DJF","Cool Phase/La Nina"
"818",2018,"Feb",2018-02-01,-0.78,-0.853333333333333,"JFM","Cool Phase/La Nina"
"819",2018,"Mar",2018-03-01,-0.8,-0.696666666666667,"FMA","Cool Phase/La Nina"
"820",2018,"Apr",2018-04-01,-0.51,-0.503333333333333,"MAM","Cool Phase/La Nina"
"821",2018,"May",2018-05-01,-0.2,-0.22,"AMJ","Neutral Phase"
"822",2018,"Jun",2018-06-01,0.05,-0.01,"MJJ","Neutral Phase"
"823",2018,"Jul",2018-07-01,0.12,0.0866666666666667,"JJA","Neutral Phase"
"824",2018,"Aug",2018-08-01,0.09,0.226666666666667,"JAS","Neutral Phase"
"825",2018,"Sep",2018-09-01,0.47,0.486666666666667,"ASO","Neutral Phase"
"826",2018,"Oct",2018-10-01,0.9,0.756666666666667,"SON","Warm Phase/El Nino"
"827",2018,"Nov",2018-11-01,0.9,0.896666666666667,"OND","Warm Phase/El Nino"
"828",2018,"Dec",2018-12-01,0.89,0.813333333333333,"NDJ","Warm Phase/El Nino"
"829",2019,"Jan",2019-01-01,0.65,0.75,"DJF","Warm Phase/El Nino"
"830",2019,"Feb",2019-02-01,0.71,0.72,"JFM","Warm Phase/El Nino"
"831",2019,"Mar",2019-03-01,0.8,0.71,"FMA","Warm Phase/El Nino"
"832",2019,"Apr",2019-04-01,0.62,0.656666666666667,"MAM","Warm Phase/El Nino"
"833",2019,"May",2019-05-01,0.55,0.54,"AMJ","Warm Phase/El Nino"
"834",2019,"Jun",2019-06-01,0.45,0.45,"MJJ","Neutral Phase"
"835",2019,"Jul",2019-07-01,0.35,0.28,"JJA","Neutral Phase"
"836",2019,"Aug",2019-08-01,0.04,0.143333333333333,"JAS","Neutral Phase"
"837",2019,"Sep",2019-09-01,0.04,0.186666666666667,"ASO","Neutral Phase"
"838",2019,"Oct",2019-10-01,0.48,0.346666666666667,"SON","Neutral Phase"
"839",2019,"Nov",2019-11-01,0.52,0.506666666666667,"OND","Warm Phase/El Nino"
"840",2019,"Dec",2019-12-01,0.52,0.546666666666667,"NDJ","Warm Phase/El Nino"
"841",2020,"Jan",2020-01-01,0.6,0.496666666666667,"DJF","Neutral Phase"
"842",2020,"Feb",2020-02-01,0.37,0.483333333333333,"JFM","Neutral Phase"
"843",2020,"Mar",2020-03-01,0.48,0.403333333333333,"FMA","Neutral Phase"
"844",2020,"Apr",2020-04-01,0.36,0.19,"MAM","Neutral Phase"
"845",2020,"May",2020-05-01,-0.27,-0.0833333333333333,"AMJ","Neutral Phase"
"846",2020,"Jun",2020-06-01,-0.34,-0.303333333333333,"MJJ","Neutral Phase"
"847",2020,"Jul",2020-07-01,-0.3,-0.41,"JJA","Neutral Phase"
"848",2020,"Aug",2020-08-01,-0.59,-0.573333333333333,"JAS","Cool Phase/La Nina"
"849",2020,"Sep",2020-09-01,-0.83,-0.89,"ASO","Cool Phase/La Nina"
"850",2020,"Oct",2020-10-01,-1.25,-1.16666666666667,"SON","Cool Phase/La Nina"
"851",2020,"Nov",2020-11-01,-1.42,-1.27333333333333,"OND","Cool Phase/La Nina"
"852",2020,"Dec",2020-12-01,-1.15,-1.18666666666667,"NDJ","Cool Phase/La Nina"
"853",2021,"Jan",2021-01-01,-0.99,-1.04666666666667,"DJF","Cool Phase/La Nina"
"854",2021,"Feb",2021-02-01,-1,-0.93,"JFM","Cool Phase/La Nina"
"855",2021,"Mar",2021-03-01,-0.8,-0.84,"FMA","Cool Phase/La Nina"
"856",2021,"Apr",2021-04-01,-0.72,-0.66,"MAM","Cool Phase/La Nina"
"857",2021,"May",2021-05-01,-0.46,-0.486666666666667,"AMJ","Neutral Phase"
"858",2021,"Jun",2021-06-01,-0.28,-0.376666666666667,"MJJ","Neutral Phase"
"859",2021,"Jul",2021-07-01,-0.39,-0.4,"JJA","Neutral Phase"
"860",2021,"Aug",2021-08-01,-0.53,-0.49,"JAS","Neutral Phase"
"861",2021,"Sep",2021-09-01,-0.55,-0.673333333333333,"ASO","Cool Phase/La Nina"
"862",2021,"Oct",2021-10-01,-0.94,-0.81,"SON","Cool Phase/La Nina"
"863",2021,"Nov",2021-11-01,-0.94,-0.98,"OND","Cool Phase/La Nina"
"864",2021,"Dec",2021-12-01,-1.06,-0.983333333333333,"NDJ","Cool Phase/La Nina"
"865",2022,"Jan",2022-01-01,-0.95,-0.966666666666667,"DJF","Cool Phase/La Nina"
"866",2022,"Feb",2022-02-01,-0.89,-0.936666666666667,"JFM","Cool Phase/La Nina"
"867",2022,"Mar",2022-03-01,-0.97,-0.99,"FMA","Cool Phase/La Nina"
"868",2022,"Apr",2022-04-01,-1.11,-1.06333333333333,"MAM","Cool Phase/La Nina"
"869",2022,"May",2022-05-01,-1.11,-0.99,"AMJ","Cool Phase/La Nina"
"870",2022,"Jun",2022-06-01,-0.75,-0.853333333333333,"MJJ","Cool Phase/La Nina"
"871",2022,"Jul",2022-07-01,-0.7,-0.806666666666667,"JJA","Cool Phase/La Nina"
"872",2022,"Aug",2022-08-01,-0.97,-0.913333333333333,"JAS","Cool Phase/La Nina"
"873",2022,"Sep",2022-09-01,-1.07,-1.01,"ASO","Cool Phase/La Nina"
"874",2022,"Oct",2022-10-01,-0.99,-0.986666666666667,"SON","Cool Phase/La Nina"
"875",2022,"Nov",2022-11-01,-0.9,-0.916666666666667,"OND","Cool Phase/La Nina"
"876",2022,"Dec",2022-12-01,-0.86,-0.826666666666667,"NDJ","Cool Phase/La Nina"
"877",2023,"Jan",2023-01-01,-0.72,-0.68,"DJF","Cool Phase/La Nina"
"878",2023,"Feb",2023-02-01,-0.46,-0.43,"JFM","Neutral Phase"
"879",2023,"Mar",2023-03-01,-0.11,-0.146666666666667,"FMA","Neutral Phase"
"880",2023,"Apr",2023-04-01,0.13,0.16,"MAM","Neutral Phase"
"881",2023,"May",2023-05-01,0.46,0.476666666666667,"AMJ","Neutral Phase"
"882",2023,"Jun",2023-06-01,0.84,0.773333333333333,"MJJ","Warm Phase/El Nino"
"883",2023,"Jul",2023-07-01,1.02,1.07,"JJA","Warm Phase/El Nino"
"884",2023,"Aug",2023-08-01,1.35,1.32333333333333,"JAS","Warm Phase/El Nino"
"885",2023,"Sep",2023-09-01,1.6,1.55666666666667,"ASO","Warm Phase/El Nino"
"886",2023,"Oct",2023-10-01,1.72,1.78,"SON","Warm Phase/El Nino"
"887",2023,"Nov",2023-11-01,2.02,1.92,"OND","Warm Phase/El Nino"
"888",2023,"Dec",2023-12-01,2.02,1.95,"NDJ","Warm Phase/El Nino"
"889",2024,"Jan",2024-01-01,1.81,1.78,"DJF","Warm Phase/El Nino"
"890",2024,"Feb",2024-02-01,1.51,1.48,"JFM","Warm Phase/El Nino"
"891",2024,"Mar",2024-03-01,1.12,1.13333333333333,"FMA","Warm Phase/El Nino"
"892",2024,"Apr",2024-04-01,0.77,0.706666666666667,"MAM","Warm Phase/El Nino"
"893",2024,"May",2024-05-01,0.23,0.393333333333333,"AMJ","Neutral Phase"
"894",2024,"Jun",2024-06-01,0.18,0.153333333333333,"MJJ","Neutral Phase"
"895",2024,"Jul",2024-07-01,0.05,0.0366666666666667,"JJA","Neutral Phase"
"896",2024,"Aug",2024-08-01,-0.12,-0.11,"JAS","Neutral Phase"
"897",2024,"Sep",2024-09-01,-0.26,-0.216666666666667,"ASO","Neutral Phase"
"898",2024,"Oct",2024-10-01,-0.27,-0.26,"SON","Neutral Phase"
"899",2024,"Nov",2024-11-01,-0.25,-0.373333333333333,"OND","Neutral Phase"
"900",2024,"Dec",2024-12-01,-0.6,-0.526666666666667,"NDJ","Cool Phase/La Nina"
"901",2025,"Jan",2025-01-01,-0.73,-0.586666666666667,"DJF","Cool Phase/La Nina"
"902",2025,"Feb",2025-02-01,-0.43,-0.383333333333333,"JFM","Neutral Phase"
"903",2025,"Mar",2025-03-01,0.01,-0.186666666666667,"FMA","Neutral Phase"
"904",2025,"Apr",2025-04-01,-0.14,-0.0966666666666667,"MAM","Neutral Phase"
"905",2025,"May",2025-05-01,-0.16,NA,NA,NA
